     0.072      1.097      0.222     -0.673      0.570     -0.118     -0.045      0.277      0.008      0.597      0.117      3.000 1081
    -1.217     -0.689      0.264      2.010      0.421     -0.446     -0.584      0.123      0.000      0.120      0.756      4.000  840
     0.364      2.317     -0.813      1.736      0.772     -0.562      1.567      0.000      0.000      0.185      0.815      4.000 1785
     1.683     -0.708      0.468     -0.268      1.511      0.170      0.089      0.000      0.000      0.837      0.163      3.000  277
    -1.070      0.577      0.041     -0.250     -0.591     -0.135     -0.378      0.790      0.000      0.101      0.109      1.000 1319
    -0.156      1.017      0.076      0.569      0.159     -1.064      0.696      0.240      0.000      0.427      0.333      3.000 1012
     1.263     -0.309      1.963     -0.094     -0.803     -0.083      0.285      0.034      0.000      0.039      0.927      4.000  589
     0.615     -1.130      0.092      0.087     -0.679     -2.799     -0.603      0.006      0.000      0.004      0.991      4.000  578
     0.519     -1.120     -0.177      1.336      0.268     -0.721     -0.326      0.074      0.000      0.590      0.336      3.000  411
     0.035      1.739     -0.301      0.775     -1.395     -0.188      0.371      0.002      0.000      0.249      0.749      4.000  339
     0.101     -0.670      0.069     -0.210     -0.228     -0.805      0.498      0.501      0.000      0.290      0.209      1.000  671
    -0.563     -0.140      0.013     -0.116     -0.905     -0.080      0.798      0.266      0.000      0.232      0.502      4.000 1293
     2.025     -1.468      1.564      0.270     -2.313     -1.393     -0.598      0.000      0.000      0.000      1.000      4.000  825
    -1.960     -2.143     -0.471     -2.060      0.300     -0.457     -1.251      0.004      0.000      0.008      0.988      4.000 1015
     1.181     -1.433      3.415     -1.089      1.770      0.894      1.160      0.000      0.000      0.000      1.000      4.000  393
     1.365     -0.273     -0.478      0.292     -3.538     -0.210      1.037      0.000      0.000      0.000      1.000      4.000  885
    -0.394      0.372     -1.182      0.229     -0.531     -0.726     -1.269      0.763      0.000      0.109      0.128      1.000  218
    -1.489     -0.757     -0.010     -0.498     -0.635     -0.216     -0.252      0.626      0.000      0.083      0.291      1.000  238
     0.563      0.306      0.304      1.199     -0.230      1.598      0.997      0.006      0.000      0.124      0.870      4.000 1455
     1.429      1.020     -0.996      0.399     -0.873     -0.598      1.049      0.001      0.000      0.613      0.387      3.000  485
     0.780     -0.042     -0.624      0.552      1.544     -0.509     -0.613      0.001      0.000      0.890      0.109      3.000  874
    -0.925      0.966      0.719      1.835      0.577     -0.456      1.638      0.002      0.000      0.034      0.964      4.000  437
    -1.668     -0.037     -1.097     -0.938     -0.650     -0.666     -0.327      0.646      0.000      0.061      0.293      1.000 1748
    -1.602     -0.721      1.284      0.768      0.854     -1.575     -0.377      0.076      0.000      0.010      0.913      4.000 1223
     0.220     -0.021     -1.466      0.767     -0.280     -0.202     -0.169      0.467      0.000      0.398      0.136      1.000 1407
    -1.082      0.994     -0.491     -0.940     -0.681      1.409      0.626      0.064      0.000      0.072      0.864      4.000 1250
     0.850      0.236     -1.281     -0.757      0.157     -0.638     -0.064      0.224      0.000      0.674      0.102      3.000 1677
     1.378      0.828     -0.790      1.328      1.349     -0.197     -1.917      0.000      0.000      0.670      0.330      3.000  450
    -0.959     -0.004     -0.154     -0.215      0.104      0.494      0.399      0.682      0.000      0.193      0.125      1.000  784
     0.319     -1.709      1.298     -0.092      2.129     -0.452     -0.174      0.000      0.002      0.060      0.938      4.000  428
    -0.226      0.308      0.132     -0.848     -0.333      0.483      0.273      0.670      0.000      0.196      0.135      1.000  220
    -1.836     -0.235     -0.531      1.492      0.205      2.011     -1.596      0.004      0.000      0.004      0.992      4.000 1636
     0.432      0.311      1.407     -0.499      0.022     -0.218     -0.423      0.083      0.898      0.007      0.013      2.000 1054
    -0.151      0.468     -0.354      0.173     -0.322      0.897     -0.921      0.612      0.000      0.245      0.143      1.000  620
    -1.269     -0.846      0.091     -1.412      0.087      0.078     -1.024      0.739      0.000      0.050      0.211      1.000 1395
    -1.148     -0.470     -0.574      2.030     -0.828     -1.057     -0.212      0.035      0.000      0.042      0.922      4.000  749
     0.373     -0.912      1.613     -1.238     -0.001     -0.613      0.070      0.507      0.000      0.028      0.465      1.000 1676
     0.489     -0.109     -0.082      0.042      1.122      0.207     -1.461      0.037      0.000      0.774      0.189      3.000  297
     1.819      0.474      0.013     -0.467      0.360      0.621      1.105      0.000      0.000      0.839      0.161      3.000 1398
    -0.042      1.801     -0.298     -0.622     -0.344     -0.221     -0.281      0.190      0.049      0.553      0.207      3.000 1627
     0.098      0.433      0.290     -0.033     -0.642      0.092     -0.058      0.390      0.270      0.231      0.109      1.000  766
     0.081      0.913      0.077     -0.090     -0.384     -1.081      0.278      0.456      0.000      0.322      0.223      1.000 1243
    -0.238     -1.320      0.979      0.445      0.296     -0.540     -0.896      0.530      0.000      0.099      0.371      1.000  756
    -0.069     -0.630      0.728      1.334     -0.775      0.200      1.537      0.004      0.000      0.036      0.960      4.000 1382
    -0.747      1.305     -0.101     -0.221      0.463     -1.656      0.844      0.112      0.000      0.170      0.718      4.000  323
    -0.525     -0.815     -0.677      0.578      0.285     -0.608     -0.858      0.659      0.000      0.218      0.123      1.000  626
    -0.629     -0.409      1.119     -1.182      0.202     -0.713     -0.341      0.891      0.000      0.016      0.094      1.000  635
     0.175     -0.015      0.004     -0.482      0.272      1.219     -0.171      0.418      0.001      0.375      0.206      1.000  148
     0.322     -0.171     -0.266     -0.203      0.385     -0.507     -0.233      0.154      0.658      0.168      0.020      2.000  351
     1.053     -0.119     -0.973      0.147      1.795      0.923     -0.937      0.000      0.000      0.765      0.235      3.000 1629
    -0.171     -0.668     -0.600      0.200     -0.257      0.516     -0.421      0.614      0.000      0.272      0.113      1.000  892
    -2.310      0.701      0.332      2.268     -0.368     -2.139     -0.400      0.001      0.000      0.001      0.999      4.000  234
    -0.123     -0.103      0.884      0.872     -0.572      0.544     -0.269      0.521      0.000      0.127      0.352      1.000  938
    -0.659      0.263     -1.319      0.765      0.703      1.071      0.730      0.072      0.000      0.370      0.559      4.000 1309
    -0.103      0.540      0.580     -1.076     -1.281      1.721      1.286      0.000      0.000      0.004      0.995      4.000 1396
     0.208      1.011      0.618     -0.036     -0.505      0.522      1.072      0.077      0.000      0.311      0.612      4.000 1417
     0.075      0.447      0.710      0.004      0.168      0.310      0.833      0.354      0.000      0.367      0.279      3.000  455
     1.292     -1.002     -0.310     -0.076     -0.516      1.275      0.640      0.003      0.000      0.420      0.577      4.000 1332
    -0.971     -0.055      0.609     -1.047     -0.076     -0.323     -0.842      0.927      0.000      0.021      0.053      1.000  479
    -1.035     -0.525     -0.324      0.461     -0.258     -0.288     -1.110      0.803      0.000      0.087      0.110      1.000  545
    -1.084      0.104      0.841      0.011      0.317     -0.405     -0.376      0.886      0.000      0.044      0.070      1.000  432
     0.132     -0.145      0.041     -0.463      0.433     -0.965     -0.581      0.659      0.029      0.235      0.076      1.000  994
     0.721     -2.754     -1.136     -0.729      0.634      0.712      1.059      0.000      0.000      0.094      0.906      4.000  183
    -0.226      0.397     -0.292     -0.065      0.328      0.412      0.260      0.467      0.000      0.449      0.084      1.000 1768
     0.866     -0.858     -0.265     -0.172      0.470      1.079     -0.027      0.035      0.000      0.740      0.224      3.000  504
     0.653     -0.496      0.925     -0.397      0.140     -0.398     -1.378      0.580      0.000      0.183      0.238      1.000  802
     0.072     -0.481      0.322     -0.236     -0.227     -0.865     -0.095      0.729      0.031      0.142      0.098      1.000 1026
    -1.124     -0.274     -0.234     -0.050      0.034     -0.075     -0.527      0.861      0.000      0.089      0.050      1.000  425
     1.119      0.415     -0.744      0.170      0.058     -0.308     -1.444      0.083      0.000      0.806      0.111      3.000 1383
     0.563      0.386     -0.107      0.726     -0.585     -0.107      0.404      0.109      0.000      0.682      0.209      3.000 1752
    -0.861      0.554      0.553     -0.808     -0.606     -0.346      0.484      0.649      0.000      0.085      0.266      1.000  417
    -1.283     -0.435     -0.432     -1.329     -0.410      2.808      0.918      0.000      0.000      0.000      0.999      4.000  247
     1.588     -0.257      1.200      0.987     -1.995      0.233      0.865      0.000      0.000      0.010      0.990      4.000 1430
     0.396     -0.346     -0.106     -0.310     -0.437      0.703      0.600      0.203      0.000      0.504      0.294      3.000  225
    -1.043     -1.389      0.033     -0.189     -2.710      1.131      1.201      0.000      0.000      0.000      1.000      4.000 1075
    -2.174     -1.691      1.335     -1.345     -0.978      0.244      0.167      0.002      0.000      0.001      0.997      4.000 1610
    -1.621     -0.116      0.784      1.304      0.715      0.029      0.746      0.048      0.000      0.101      0.851      4.000  206
    -0.042     -0.288     -0.767     -0.201     -1.427     -0.103      0.558      0.026      0.000      0.258      0.716      4.000  133
     1.093     -0.754      0.825     -1.109     -0.359      0.241     -0.979      0.175      0.000      0.313      0.512      4.000 1444
    -1.522     -0.744      0.743      0.056     -0.049     -1.705      0.083      0.411      0.000      0.015      0.574      4.000 1055
     0.011      1.476     -1.185      0.332     -0.002      0.354      0.999      0.042      0.000      0.616      0.341      3.000  395
    -0.550     -0.851      0.791     -1.703     -0.485      0.110      1.655      0.015      0.000      0.012      0.973      4.000  495
     0.598     -1.259     -0.390      0.848     -1.338      1.419      0.558      0.000      0.000      0.044      0.956      4.000 1218
    -0.326      0.391     -0.159      0.717      0.091     -0.080      0.596      0.393      0.000      0.454      0.152      3.000 1084
    -0.100     -0.664     -0.069      0.274     -0.645     -0.922     -1.071      0.614      0.000      0.143      0.243      1.000 1093
    -0.371      0.531     -0.045     -1.420      0.633     -0.861      1.600      0.035      0.000      0.165      0.800      4.000 1548
    -1.568      0.492     -1.929     -0.823     -0.674      1.839     -0.330      0.053      0.000      0.007      0.940      4.000 1094
     0.469     -0.802     -0.459     -0.198      0.320      1.572     -0.385      0.113      0.000      0.420      0.466      4.000 1348
     1.383      1.622      1.095      0.764      0.013      0.366      0.257      0.003      0.000      0.548      0.448      3.000 1672
     0.064     -0.042      0.606      0.916     -0.547     -0.357      0.320      0.394      0.000      0.264      0.342      1.000  273
     0.075     -1.253      0.867      0.471     -0.520      0.008      1.545      0.009      0.000      0.051      0.939      4.000 1547
     1.161     -0.681     -0.162      0.134      0.482     -0.726      0.981      0.007      0.000      0.784      0.209      3.000 1595
    -0.716     -1.619     -0.275      0.535     -2.073      0.705      0.053      0.000      0.000      0.006      0.994      4.000 1686
     0.051      0.353      1.145     -0.687     -0.111      0.185     -1.150      0.865      0.000      0.038      0.097      1.000  640
     0.445     -0.411      0.974     -1.062      0.931     -0.342     -0.279      0.234      0.000      0.392      0.375      3.000 1462
    -0.427     -0.142     -0.316     -0.295      0.408      0.624     -0.359      0.666      0.000      0.260      0.074      1.000 1421
    -2.948     -1.110     -1.071     -0.382     -0.369      0.500     -0.623      0.011      0.000      0.030      0.959      4.000 1217
     2.567      0.732     -0.468      0.049      0.214      0.198     -0.639      0.000      0.000      0.968      0.032      3.000  567
     0.005     -0.916     -1.058      1.981     -0.012     -1.252      0.222      0.041      0.000      0.152      0.807      4.000 1352
     1.242     -0.011      0.727     -0.911      1.672     -0.176      0.371      0.000      0.000      0.679      0.321      3.000  807
     0.191     -0.409     -0.789     -0.251     -0.965      0.119     -0.511      0.052      0.836      0.068      0.045      2.000  496
     0.083     -1.416      0.554     -0.035      0.040      0.178      0.843      0.115      0.000      0.295      0.591      4.000 1136
     0.864     -0.317     -0.035     -0.014      0.343     -0.203     -0.867      0.181      0.014      0.724      0.080      3.000 1212
    -0.200     -0.657     -0.581     -0.735      0.411      0.257     -0.094      0.553      0.000      0.352      0.096      1.000 1789
    -0.723     -0.597      0.508     -0.105      0.685     -0.879      0.082      0.594      0.000      0.179      0.227      1.000  376
    -0.575     -1.266     -0.246      2.232      1.121     -0.497      0.473      0.001      0.000      0.129      0.870      4.000  552
    -1.037      0.362      1.133      0.153      0.067      0.061     -1.159      0.887      0.000      0.019      0.093      1.000 1655
    -0.092      0.309     -0.255     -1.745      0.261      0.141     -0.124      0.624      0.000      0.244      0.133      1.000 1532
    -0.664     -0.462     -0.162     -1.071     -1.406     -1.896      0.241      0.013      0.000      0.008      0.979      4.000  439
    -0.517     -1.608      1.410      0.410      0.476      0.665     -0.272      0.149      0.000      0.044      0.807      4.000  580
    -0.357      0.238      0.166     -0.656     -0.711     -0.119     -0.826      0.797      0.000      0.099      0.104      1.000  762
     0.443     -0.433      0.874      0.741     -1.507      2.089     -0.118      0.000      0.000      0.003      0.997      4.000  113
     0.375      0.736      0.298     -0.263      1.018      0.502     -0.538      0.019      0.681      0.254      0.046      2.000 1198
    -0.027     -0.108      0.184     -1.039      0.298      0.437     -0.083      0.659      0.000      0.245      0.097      1.000  391
    -1.974      2.660     -0.573     -0.269     -0.764     -0.552      0.243      0.001      0.000      0.062      0.937      4.000  268
    -1.483      0.255     -0.340     -0.628      1.018     -0.995      0.308      0.177      0.000      0.329      0.494      4.000 1649
    -0.577     -0.117     -0.127      0.340      0.135      0.913     -1.620      0.632      0.000      0.132      0.236      1.000 1724
    -1.609      0.896     -0.239      0.071     -1.636      0.807      0.980      0.000      0.000      0.015      0.985      4.000 1365
    -0.181      0.365     -0.881     -0.965      0.512     -0.827     -0.857      0.708      0.000      0.211      0.080      1.000  459
    -1.248      0.748     -0.210     -0.010      2.101      0.837      0.267      0.000      0.000      0.292      0.708      4.000  625
    -0.516      1.839     -0.174      0.643      1.118     -0.502      0.975      0.002      0.000      0.525      0.473      3.000 1518
    -0.522     -0.039     -1.293      0.427     -0.591     -0.669     -1.182      0.753      0.000      0.095      0.152      1.000 1496
     0.208      0.752      1.098     -0.088     -0.788     -0.481     -0.603      0.065      0.884      0.013      0.038      2.000 1080
    -1.222     -1.356     -1.157      1.378     -0.142     -1.050     -1.587      0.079      0.000      0.033      0.888      4.000 1535
    -0.220      1.000      0.973      0.411     -0.703      1.788     -0.902      0.059      0.000      0.020      0.921      4.000 1576
     0.014      0.937      0.134     -0.946      0.673      0.296      1.684      0.011      0.000      0.337      0.651      4.000  913
     0.929     -0.951      0.509      0.165      1.066      0.643     -0.810      0.009      0.000      0.689      0.302      3.000 1572
    -0.494      0.786     -0.506     -0.625      0.446     -0.168      1.139      0.185      0.000      0.520      0.295      3.000 1085
     0.177     -0.068      1.334      1.822      0.782     -0.171      0.153      0.048      0.000      0.144      0.808      4.000 1546
     1.062     -1.250     -0.379     -0.725      1.680     -1.266      1.358      0.000      0.000      0.212      0.788      4.000  716
     1.090     -0.622      0.273     -0.882     -0.199      0.053      1.015      0.028      0.000      0.578      0.394      3.000  476
     2.147     -0.116      1.099      0.021      0.740      0.403      0.461      0.000      0.000      0.727      0.272      3.000  660
    -0.549      0.479     -1.079     -0.719      1.241      0.025     -0.257      0.094      0.000      0.710      0.196      3.000  738
    -0.691      0.311      1.963     -0.325     -0.109      0.258     -0.909      0.899      0.000      0.002      0.099      1.000  153
     0.682     -0.023     -0.665     -1.374      0.585     -0.439     -0.387      0.191      0.000      0.690      0.120      3.000  725
    -0.679     -0.727      0.708     -0.894     -0.121     -0.481     -0.072      0.860      0.000      0.038      0.102      1.000  182
     0.215      0.650     -1.483     -1.039      0.706      0.274      0.109      0.187      0.000      0.645      0.167      3.000 1049
     0.382      0.020     -0.413      0.879      1.637     -0.104     -0.107      0.001      0.000      0.854      0.146      3.000  836
     0.445     -0.712     -0.021      1.263      0.036      1.779      1.386      0.001      0.000      0.042      0.958      4.000 1235
    -1.219      0.955     -0.372     -0.756      0.564      0.021      0.800      0.218      0.000      0.419      0.363      3.000  419
    -0.353      0.969     -0.174      0.103     -0.098      1.543      1.917      0.002      0.000      0.039      0.959      4.000 1280
     0.090      0.714     -0.550      0.203      0.627      0.780     -0.303      0.167      0.003      0.719      0.110      3.000 1324
    -0.338      1.370     -0.200     -1.603      1.497      1.065     -0.475      0.002      0.000      0.317      0.681      4.000 1869
    -1.021     -1.221     -0.729      0.633     -1.093      0.560      0.611      0.015      0.000      0.079      0.906      4.000  579
    -0.663      1.093      0.422      1.849     -0.732     -1.617      2.163      0.000      0.000      0.001      0.999      4.000 1434
     0.626      0.083      0.387      0.721     -1.540     -0.328      0.666      0.002      0.000      0.163      0.836      4.000 1121
     1.026      1.467      0.191      0.205     -0.062     -0.683      0.099      0.025      0.000      0.827      0.148      3.000  717
    -0.258     -0.062     -0.156      0.776      0.329      0.668     -0.253      0.458      0.000      0.408      0.133      1.000  729
     1.058     -0.903     -0.072     -0.084     -0.350      0.749      0.289      0.032      0.000      0.689      0.279      3.000  193
     0.313     -0.611      0.298     -0.447     -1.382     -0.088      1.078      0.005      0.000      0.111      0.884      4.000 1003
     0.312      0.278      0.437      0.993      0.398      0.959      0.458      0.090      0.000      0.520      0.390      3.000  577
    -0.238      0.312      1.872     -0.542     -0.222      0.184     -0.778      0.892      0.004      0.005      0.099      1.000  512
     0.270      0.023      0.037      1.376      0.689      0.161     -0.020      0.068      0.000      0.743      0.189      3.000 1317
     0.137      0.202     -0.074      0.714      1.646     -0.986     -0.274      0.003      0.000      0.703      0.294      3.000  245
    -0.842     -0.102      0.163     -0.289      0.032     -0.843      1.087      0.494      0.000      0.152      0.354      1.000  213
     0.961     -0.797     -0.517     -0.197      1.881     -0.128      0.124      0.000      0.000      0.835      0.164      3.000  324
    -0.407      0.797      0.801     -0.765     -0.736      0.441      0.059      0.551      0.000      0.105      0.344      1.000  742
     0.530     -1.911     -0.353     -0.434     -0.838      1.783      1.359      0.000      0.000      0.008      0.992      4.000 1740
    -2.022      1.957     -0.327      0.505      1.220      2.370      0.201      0.000      0.000      0.004      0.996      4.000 1623
    -0.303     -0.297     -0.452     -0.212     -0.436      1.237     -0.446      0.580      0.000      0.174      0.246      1.000  563
     0.229      0.677     -0.055     -0.159      0.065     -0.084     -0.914      0.377      0.359      0.227      0.037      1.000 1347
     0.412     -0.498      0.435     -0.329     -0.685      0.673     -0.491      0.158      0.586      0.121      0.135      2.000  987
    -0.115      0.881     -0.283     -0.869      1.273     -1.245      1.024      0.007      0.000      0.401      0.592      4.000  899
     2.456      0.854      0.265      0.527      0.083     -0.058      0.641      0.000      0.000      0.915      0.085      3.000  470
     0.209     -0.335      1.589     -0.038      0.530      0.440     -0.502      0.135      0.794      0.015      0.057      2.000  585
    -0.546      0.104      0.355      0.210      1.590     -0.326      0.317      0.009      0.000      0.609      0.381      3.000  707
    -0.181     -0.019     -0.009      0.676     -0.110      1.289     -0.444      0.467      0.000      0.239      0.294      1.000 1224
    -0.303     -0.190     -0.336      0.761      0.621      0.334      0.446      0.188      0.000      0.630      0.182      3.000 1433
    -0.201      0.603     -0.373     -1.758     -0.359      0.078      0.070      0.597      0.000      0.199      0.204      1.000  755
     0.337      0.200     -0.486     -0.556      0.821     -0.918      1.294      0.026      0.000      0.605      0.369      3.000 1059
     0.012      1.008     -0.458     -1.410      1.021      0.169      0.017      0.054      0.000      0.740      0.206      3.000 1424
    -0.702     -1.019      0.829      0.827     -1.631      0.414      1.974      0.000      0.000      0.001      0.999      4.000 1505
    -2.435     -1.414      2.240      0.540      1.345      2.354      0.868      0.000      0.000      0.000      1.000      4.000  262
    -0.027      0.693      0.084      1.156      0.117     -0.575      1.117      0.080      0.000      0.460      0.460      4.000 1563
    -0.948     -0.545      0.051      1.361      0.725      1.123      1.143      0.007      0.000      0.099      0.895      4.000 1010
    -0.674      1.064      1.055     -0.536      0.151      1.122     -2.515      0.076      0.000      0.008      0.915      4.000  700
    -1.151     -1.167      0.533     -1.300     -0.084     -0.044     -0.770      0.690      0.000      0.038      0.273      1.000  701
    -0.975     -0.349      0.366      1.107     -0.222      0.369     -0.698      0.657      0.000      0.105      0.238      1.000  387
    -1.331     -0.391     -0.173      0.637      0.310     -1.544     -0.155      0.544      0.000      0.085      0.371      1.000  985
    -1.040      0.379      1.025      0.637      0.032     -0.570     -0.096      0.823      0.000      0.041      0.136      1.000 1759
    -0.556      0.739     -0.103     -1.839     -2.283      1.477     -0.687      0.000      0.000      0.001      0.999      4.000  979
    -0.318     -1.473     -0.220      1.327      0.193     -0.415     -1.269      0.150      0.000      0.246      0.604      4.000 1069
     0.232     -0.516      0.436     -0.530      0.405     -0.337     -0.148      0.482      0.168      0.266      0.084      1.000 1479
    -0.234      0.533      0.451     -0.180      0.144      2.172     -0.617      0.154      0.000      0.045      0.801      4.000  593
    -0.574     -0.521      0.026      0.633     -0.501      0.456      1.100      0.138      0.000      0.217      0.645      4.000  601
     1.378     -0.252     -0.334      0.766      1.618      0.076     -1.170      0.000      0.000      0.864      0.136      3.000  857
    -0.450     -0.014     -0.773      0.169     -0.059      0.135      0.785      0.471      0.000      0.368      0.161      1.000 1470
    -1.424     -0.520      0.332      2.188      1.187     -0.845     -1.104      0.003      0.000      0.040      0.957      4.000 1582
    -0.492      0.003     -0.094      0.049     -0.466     -0.198     -0.803      0.843      0.000      0.101      0.056      1.000  319
    -0.838      0.558     -0.243     -0.277     -0.467     -0.530     -0.134      0.806      0.000      0.116      0.078      1.000 1580
     1.245     -0.177      0.265      0.513      0.153     -0.554      1.188      0.008      0.000      0.702      0.291      3.000  547
    -0.187      1.081      0.628      0.686      0.182      0.327     -0.443      0.487      0.000      0.330      0.183      1.000  909
    -0.652     -0.827     -1.293     -1.106     -0.364     -0.717      0.059      0.718      0.000      0.083      0.199      1.000 1019
     0.880      1.320      0.408      0.716      0.025     -0.674     -0.589      0.068      0.000      0.734      0.198      3.000  530
    -0.638     -1.750      0.233      0.695      0.356     -0.002     -0.256      0.159      0.000      0.292      0.548      4.000  357
     0.301      0.145     -0.837      0.470     -0.040     -0.476     -0.562      0.514      0.000      0.422      0.064      1.000  544
    -0.403      0.681     -1.189     -0.504      0.593     -0.631     -0.392      0.603      0.000      0.315      0.082      1.000  160
    -0.401      0.065     -0.758      0.440     -0.291     -0.707     -0.872      0.811      0.000      0.124      0.065      1.000  472
    -0.059      0.103     -0.880     -1.369     -0.693     -1.160     -0.178      0.594      0.000      0.122      0.284      1.000  665
     0.474      2.054     -0.574     -0.328     -1.037     -0.515     -0.332      0.002      0.794      0.108      0.097      2.000  683
    -0.452      1.149      2.063      0.366     -0.310     -0.825     -1.193      0.591      0.000      0.003      0.405      1.000  984
     0.966      0.330     -0.176      1.375     -0.284      0.162      0.388      0.019      0.000      0.771      0.210      3.000 1073
    -1.031      0.197      0.939     -0.362      0.304      0.255     -0.438      0.885      0.000      0.039      0.076      1.000 1698
     1.007     -0.024      0.116     -0.957      0.138     -0.194     -0.996      0.240      0.000      0.635      0.125      3.000 1718
    -0.429     -1.527     -0.658     -2.013      0.641      0.638      0.048      0.050      0.000      0.153      0.797      4.000  302
     0.191     -0.702     -0.577      0.152     -0.212     -0.417     -0.465      0.512      0.100      0.309      0.079      1.000  259
     0.250      0.057      0.559     -0.436     -0.895     -0.292      0.001      0.316      0.275      0.186      0.223      1.000 1605
     0.732      0.295     -0.146      0.664     -0.209     -0.509      1.223      0.030      0.000      0.647      0.323      3.000 1831
    -1.206     -1.672      0.012      1.285      1.703      0.514      0.840      0.000      0.000      0.058      0.942      4.000  888
    -0.134     -0.768      1.465      2.012      1.033      2.503      0.737      0.000      0.000      0.000      1.000      4.000 1508
     1.198     -0.464      0.317      0.862     -0.137      0.963     -0.841      0.034      0.000      0.604      0.362      3.000 1053
    -1.090      0.222      1.001      0.069      2.423     -0.685     -0.129      0.000      0.000      0.072      0.928      4.000  503
     0.073      1.421      0.587     -0.831      0.935     -0.218      0.050      0.070      0.000      0.648      0.282      3.000 1678
     0.737     -1.637     -0.777      1.005     -1.859      1.028     -1.222      0.000      0.000      0.013      0.987      4.000 1109
     0.654      0.557      0.602     -0.694     -0.111      1.180     -0.351      0.293      0.000      0.350      0.357      4.000 1277
     0.680      0.840      0.809     -1.013     -1.190     -0.743     -1.091      0.056      0.000      0.117      0.827      4.000 1585
    -0.188     -0.318     -0.058     -1.022     -0.244     -0.930     -0.594      0.861      0.000      0.069      0.070      1.000 1664
     0.143     -0.674      1.334     -1.244     -0.344      0.138     -0.419      0.718      0.000      0.031      0.251      1.000 1742
    -0.821      0.728      0.268     -0.801      0.380      0.359     -0.951      0.784      0.000      0.120      0.096      1.000 1551
    -1.636     -0.857     -1.253     -1.018      1.215      1.549     -0.702      0.006      0.000      0.042      0.952      4.000  814
    -1.349      0.009     -0.436      0.611      0.513      0.636     -0.672      0.509      0.000      0.268      0.224      1.000  819
     0.059      0.533      0.613     -0.255      1.937      2.275     -1.107      0.000      0.000      0.014      0.986      4.000 1126
     0.416     -0.647     -0.197     -0.232     -0.554     -0.635     -0.591      0.172      0.649      0.123      0.056      2.000 1159
    -0.109     -0.069      0.935     -0.136      0.259     -1.004     -0.409      0.857      0.009      0.053      0.080      1.000  865
    -0.736     -1.044      0.145     -0.264      0.420     -0.039      0.358      0.480      0.000      0.281      0.239      1.000 1287
     0.347     -0.383     -0.171      1.680     -0.541     -0.084      0.670      0.035      0.000      0.400      0.565      4.000  300
    -0.053     -0.025      0.505     -0.167      0.583     -1.349      1.475      0.056      0.000      0.146      0.798      4.000  445
     0.098      0.137      1.321     -0.691      0.132     -0.439     -0.643      0.877      0.021      0.030      0.072      1.000  754
    -0.146     -0.303     -0.033     -0.819     -1.830      0.037     -0.187      0.005      0.000      0.084      0.912      4.000 1440
     0.979      1.930      2.321     -0.098      0.819     -0.021     -0.676      0.005      0.310      0.020      0.666      4.000 1872
    -0.315     -0.354     -0.050      1.254      0.322     -1.216     -0.475      0.486      0.000      0.225      0.289      1.000  368
     0.430     -0.504      0.893     -0.806      0.431      0.891     -0.057      0.355      0.000      0.270      0.374      4.000  646
    -1.098      0.080      0.723     -0.884      0.226     -0.175     -0.708      0.913      0.000      0.028      0.058      1.000  842
    -0.077     -0.849     -0.946      0.545     -0.781     -0.081     -0.535      0.349      0.000      0.342      0.309      1.000  893
     0.475     -0.040      0.613     -0.280     -0.102     -0.122      0.936      0.262      0.000      0.432      0.306      3.000 1144
     0.787      0.205      0.275      1.387      0.969     -1.502     -0.177      0.010      0.000      0.467      0.523      4.000 1214
    -0.910      0.893      0.942     -0.336      0.310      0.098     -0.073      0.783      0.000      0.086      0.131      1.000 1735
    -0.042      0.558     -0.641     -0.305      0.546      0.301     -0.767      0.402      0.104      0.435      0.059      3.000  269
     0.151     -0.988     -0.285      1.476     -0.157     -0.808     -0.894      0.212      0.000      0.320      0.468      4.000  442
     0.478     -0.364      0.489      1.585     -0.089     -0.335     -1.208      0.210      0.000      0.317      0.473      4.000  877
    -0.315     -0.178     -0.028      0.060     -0.128      0.181      0.029      0.738      0.000      0.199      0.063      1.000 1024
     0.356     -0.587     -0.458     -1.227     -0.366     -0.235      0.112      0.447      0.000      0.372      0.181      1.000 1441
    -0.471     -0.796      1.374     -1.247     -1.075      1.313     -1.620      0.023      0.000      0.001      0.976      4.000 1656
     1.397      0.691      0.475     -0.913      0.838     -0.096      0.844      0.002      0.000      0.806      0.193      3.000 1682
     0.034     -0.903      0.376      1.675      0.367     -1.018     -0.951      0.148      0.000      0.194      0.658      4.000 1783
     0.550     -0.561     -0.095      0.686      0.297      0.766     -0.347      0.141      0.000      0.687      0.172      3.000  488
    -0.289     -0.381     -0.005     -1.405      0.395     -0.282      0.037      0.688      0.000      0.194      0.118      1.000 1771
     0.155      0.479     -0.478      0.543      0.024     -0.644     -0.233      0.491      0.000      0.438      0.072      1.000  366
    -0.228      0.946      1.369      0.399     -0.326     -1.199      0.743      0.288      0.000      0.037      0.675      4.000  630
     0.176     -0.700     -0.529      0.720     -1.133      0.705     -0.946      0.055      0.000      0.261      0.684      4.000  256
    -1.022     -0.598     -1.776     -1.671      1.461      1.890      0.817      0.000      0.000      0.005      0.995      4.000  977
     1.423     -0.987      0.623     -0.592     -0.290      0.143      0.387      0.017      0.000      0.608      0.374      3.000 1064
    -0.322     -0.120      0.417     -0.543      0.641     -2.122      0.389      0.247      0.000      0.052      0.701      4.000 1621
